meta.name,Peak area - S10_GoatLiver_4 - No Normalization,Peak area - S11_ChickenLiver_3 - No Normalization,Peak area - S12_ChickenLiver_4 - No Normalization,Peak area - S13_ChickenHeart_5 - No Normalization,Peak area - S14_GoatLiver_5 - No Normalization,Peak area - S15_ChickenLiver_5 - No Normalization,Peak area - S16_ChickenLiver_6 - No Normalization,Peak area - S17_GoatLiver_6 - No Normalization,Peak area - S18_ChickenHeart_6 - No Normalization,Peak area - S1_ChickenHeart_1 - No Normalization,Peak area - S2_ChickenHeart_2 - No Normalization,Peak area - S3_ChickenLiver_1 - No Normalization,Peak area - S4_GoatLiver_1 - No Normalization,Peak area - S5_ChickenLiver_2 - No Normalization,Peak area - S6_GoatLiver_2 - No Normalization,Peak area - S7_ChickenHeart_3 - No Normalization,Peak area - S8_GoatLiver_3 - No Normalization,Peak area - S9_ChickenHeart_4 - No Normalization,Peak area - S10_QCS_1 - No Normalization,Peak area - S10_QCS_2 - No Normalization,Peak area - S10_QCS_3 - No Normalization,Peak area - S10_QCS_4 - No Normalization,Peak area - S10_QCS_5 - No Normalization,Peak area - S10_QCS_6 - No Normalization,Peak area - S11_QCS_1 - No Normalization,Peak area - S11_QCS_2 - No Normalization,Peak area - S11_QCS_3 - No Normalization,Peak area - S11_QCS_4 - No Normalization,Peak area - S11_QCS_5 - No Normalization,Peak area - S11_QCS_6 - No Normalization,Peak area - S12_QCS_1 - No Normalization,Peak area - S12_QCS_2 - No Normalization,Peak area - S12_QCS_3 - No Normalization,Peak area - S12_QCS_4 - No Normalization,Peak area - S12_QCS_5 - No Normalization,Peak area - S12_QCS_6 - No Normalization,Peak area - S13_QCS_1 - No Normalization,Peak area - S13_QCS_2 - No Normalization,Peak area - S13_QCS_3 - No Normalization,Peak area - S13_QCS_4 - No Normalization,Peak area - S13_QCS_5 - No Normalization,Peak area - S13_QCS_6 - No Normalization,Peak area - S14_QCS_1 - No Normalization,Peak area - S14_QCS_2 - No Normalization,Peak area - S14_QCS_3 - No Normalization,Peak area - S14_QCS_4 - No Normalization,Peak area - S14_QCS_5 - No Normalization,Peak area - S14_QCS_6 - No Normalization,Peak area - S15_QCS_1 - No Normalization,Peak area - S15_QCS_2 - No Normalization,Peak area - S15_QCS_3 - No Normalization,Peak area - S15_QCS_4 - No Normalization,Peak area - S15_QCS_5 - No Normalization,Peak area - S15_QCS_6 - No Normalization,Peak area - S16_QCS_1 - No Normalization,Peak area - S16_QCS_2 - No Normalization,Peak area - S16_QCS_3 - No Normalization,Peak area - S16_QCS_4 - No Normalization,Peak area - S16_QCS_5 - No Normalization,Peak area - S16_QCS_6 - No Normalization,Peak area - S17_QCS_1 - No Normalization,Peak area - S17_QCS_2 - No Normalization,Peak area - S17_QCS_3 - No Normalization,Peak area - S17_QCS_4 - No Normalization,Peak area - S17_QCS_5 - No Normalization,Peak area - S17_QCS_6 - No Normalization,Peak area - S18_QCS_1 - No Normalization,Peak area - S18_QCS_2 - No Normalization,Peak area - S18_QCS_3 - No Normalization,Peak area - S18_QCS_4 - No Normalization,Peak area - S18_QCS_5 - No Normalization,Peak area - S18_QCS_6 - No Normalization,Peak area - S1_QCS_1 - No Normalization,Peak area - S1_QCS_2 - No Normalization,Peak area - S1_QCS_3 - No Normalization,Peak area - S1_QCS_4 - No Normalization,Peak area - S1_QCS_5 - No Normalization,Peak area - S1_QCS_6 - No Normalization,Peak area - S2_QCS_1 - No Normalization,Peak area - S2_QCS_2 - No Normalization,Peak area - S2_QCS_3 - No Normalization,Peak area - S2_QCS_4 - No Normalization,Peak area - S2_QCS_5 - No Normalization,Peak area - S2_QCS_6 - No Normalization,Peak area - S3_QCS_1 - No Normalization,Peak area - S3_QCS_2 - No Normalization,Peak area - S3_QCS_3 - No Normalization,Peak area - S3_QCS_4 - No Normalization,Peak area - S3_QCS_5 - No Normalization,Peak area - S3_QCS_6 - No Normalization,Peak area - S4_QCS_1 - No Normalization,Peak area - S4_QCS_2 - No Normalization,Peak area - S4_QCS_3 - No Normalization,Peak area - S4_QCS_4 - No Normalization,Peak area - S4_QCS_5 - No Normalization,Peak area - S4_QCS_6 - No Normalization,Peak area - S5_QCS_1 - No Normalization,Peak area - S5_QCS_2 - No Normalization,Peak area - S5_QCS_3 - No Normalization,Peak area - S5_QCS_4 - No Normalization,Peak area - S5_QCS_5 - No Normalization,Peak area - S5_QCS_6 - No Normalization,Peak area - S6_QCS_1 - No Normalization,Peak area - S6_QCS_2 - No Normalization,Peak area - S6_QCS_3 - No Normalization,Peak area - S6_QCS_4 - No Normalization,Peak area - S6_QCS_5 - No Normalization,Peak area - S6_QCS_6 - No Normalization,Peak area - S7_QCS_1 - No Normalization,Peak area - S7_QCS_2 - No Normalization,Peak area - S7_QCS_3 - No Normalization,Peak area - S7_QCS_4 - No Normalization,Peak area - S7_QCS_5 - No Normalization,Peak area - S7_QCS_6 - No Normalization,Peak area - S8_QCS_1 - No Normalization,Peak area - S8_QCS_2 - No Normalization,Peak area - S8_QCS_3 - No Normalization,Peak area - S8_QCS_4 - No Normalization,Peak area - S8_QCS_5 - No Normalization,Peak area - S8_QCS_6 - No Normalization,Peak area - S9_QCS_1 - No Normalization,Peak area - S9_QCS_2 - No Normalization,Peak area - S9_QCS_3 - No Normalization,Peak area - S9_QCS_4 - No Normalization,Peak area - S9_QCS_5 - No Normalization,Peak area - S9_QCS_6 - No Normalization
562.376,221.19016,221.95665,242.0043,741.4808,251.06071,247.13768,225.75388,223.18745,562.5305,831.02814,668.62463,316.8996,256.10345,220.05821,219.38034,734.3532,259.41217,647.11975,153.4454,151.21967,156.9398,138.32643,135.18094,134.46884,138.25003,135.73297,138.63628,125.45882,124.90815,125.74472,145.91652,145.74469,135.2562,123.66243,122.15784,126.779305,150.58766,146.59999,145.96262,134.54225,135.13538,133.1888,131.67139,132.5992,140.5847,129.4119,129.11702,126.32108,129.21399,129.13179,129.8733,118.87822,118.024704,117.87169,162.05278,159.40541,164.49496,140.68282,137.32657,138.65656,145.24007,143.00266,148.21829,144.34026,147.983,137.85307,140.89552,141.26053,140.29015,126.909256,126.75567,128.8428,138.23956,138.823,151.50797,138.25307,138.36095,135.65202,143.92645,145.76575,147.80505,142.09294,143.0558,137.91063,133.50044,132.3299,136.00761,120.15049,120.37818,118.50306,168.97827,168.32594,163.4742,136.94362,137.0062,141.06009,157.34036,154.52449,141.95775,131.3557,130.64519,145.05374,152.8732,151.76474,150.0106,137.42303,139.32428,138.08986,142.25798,141.77176,160.15305,150.31952,149.07518,145.96164,159.97583,158.51947,164.14503,136.43735,135.68796,136.73508,134.83682,135.10417,142.96165,127.71657,127.771126,122.93096
570.373,74.593094,82.21461,82.95865,191.50668,84.92291,86.24548,81.77127,73.7322,147.8094,218.9133,200.41045,102.15643,89.46824,79.98753,74.65113,200.96811,85.163864,160.63525,84.72789,82.610985,85.6877,75.427605,73.81075,73.25525,73.69251,72.31445,77.18602,67.48259,66.76346,66.2832,76.45012,78.78936,74.13757,67.1124,66.05863,69.16785,81.58037,80.48071,82.438,75.036156,75.324684,73.48469,71.99463,72.699715,77.60665,70.71377,70.64307,69.50107,71.03661,70.86868,72.9458,64.844795,64.26773,63.587704,86.892136,84.9228,89.30337,76.87746,75.0655,74.36568,80.5052,79.44572,83.548,80.813614,81.82526,75.955086,74.55931,74.686295,74.19462,66.48781,66.364105,68.25033,78.96985,79.0997,86.66616,78.43674,78.147,77.161064,80.0462,80.24489,82.45121,79.74384,79.65293,77.33094,72.31679,71.12201,71.8866,63.338245,63.136383,63.917805,88.7405,88.60834,86.46872,73.33619,73.72034,75.23887,86.96171,85.541565,81.287445,73.68511,73.17247,79.90209,83.02906,82.13726,82.81627,76.33996,77.18791,76.20314,78.69862,78.32413,89.43822,85.2916,84.70764,81.19737,84.50228,84.04842,88.99414,75.04996,74.74443,74.174545,75.950714,76.35335,81.316925,70.32629,69.966324,67.66785
572.391,83.50452,91.91866,93.157005,283.834,98.63184,95.71208,92.01451,82.89362,216.07423,322.46054,302.3171,109.05423,104.128914,89.35647,85.71721,297.6764,98.47978,231.2916,109.648445,107.8488,116.19253,99.9702,96.42649,93.34423,95.744965,93.51924,99.56149,86.09742,85.039764,83.20689,99.90397,100.16889,93.530685,83.65571,82.17381,86.528046,107.10455,104.56037,106.13955,95.74522,95.942215,92.65732,90.94972,91.97614,98.52641,89.1907,88.99062,87.08568,89.755226,89.657,93.59756,81.37721,80.60886,78.65554,117.38326,113.578995,120.18165,100.26257,96.79358,94.506714,103.67467,101.96327,108.93278,105.59103,107.96975,97.1631,95.1208,95.677055,96.52133,83.82633,84.05579,85.16717,99.08612,99.27782,112.59324,100.84029,100.17948,96.2822,101.36553,101.17966,106.20792,101.59787,101.38432,96.43795,89.20971,87.48616,89.297165,79.70975,79.64624,79.03429,123.14006,122.94492,118.96273,97.725784,98.61784,101.06991,112.15874,109.86922,103.77126,94.08293,93.77176,102.201065,106.8998,105.9728,106.22659,96.965675,98.30795,97.19619,102.00828,100.851074,117.817245,110.673,109.79263,103.1603,111.893,110.6608,117.734634,95.61333,95.09203,92.71826,96.21715,96.89274,106.04829,89.5713,89.17471,83.82316
575.401,113.82847,160.03467,152.56804,366.152,145.9497,171.22905,153.85777,116.302444,301.3049,405.54367,344.57166,204.33267,149.04596,149.37909,118.54968,391.90616,144.71826,325.22678,237.71092,236.60698,262.0068,214.06494,206.16637,198.34651,211.45111,205.79622,211.20242,176.0622,173.68967,178.84523,238.74629,224.94124,191.94057,162.10568,157.35004,176.74898,245.20522,236.37125,229.47966,196.95837,197.68718,202.35133,191.0329,193.96504,207.18814,179.28632,178.95676,179.2554,196.5583,194.46355,195.20563,154.84367,151.48485,157.25125,273.55655,263.6795,277.91602,212.31447,202.32669,203.17929,234.65048,229.23636,232.96793,221.83336,225.74754,215.369,215.05025,216.8054,211.49002,170.33783,168.42458,183.16519,219.71921,218.92043,222.76103,197.77827,198.8316,206.14781,213.13976,217.93034,213.0128,206.65668,208.55002,200.54065,187.80147,183.57686,177.44893,155.6628,156.36673,157.04509,297.09113,300.31198,270.69318,213.9931,215.40887,235.19107,253.93484,242.07307,229.40215,198.19885,197.45871,211.55734,236.18013,235.76039,223.6689,194.41476,200.241,196.46642,216.40834,219.43073,256.9879,236.25667,230.90407,231.10721,261.5396,254.54741,265.43982,196.2869,194.74596,196.60971,214.05063,213.99092,221.00146,171.89299,171.00893,173.30524
577.45,148.12056,132.4161,141.80861,655.5669,201.20323,142.44672,133.28258,148.88658,527.8972,742.41095,648.3275,165.47934,193.4042,127.68023,148.23967,664.25867,194.93411,566.34283,122.526245,120.50001,135.63248,114.40123,110.445465,103.11984,110.50493,108.708374,117.95175,101.08341,100.32809,97.58986,119.86042,115.64588,103.70697,93.26903,91.61617,96.74709,126.32831,123.20364,127.68038,110.06306,109.79138,105.82284,103.46686,104.56649,113.364975,101.69831,101.68731,98.7123,102.39092,101.87043,104.49345,89.920944,88.6703,87.8758,136.38858,130.92719,140.05222,109.73961,105.76425,104.4505,124.760155,122.1669,128.39633,123.58937,125.79165,114.825966,109.70344,110.97197,112.06264,96.062035,95.88839,98.235344,117.73408,116.846855,124.00489,111.4738,110.54864,108.61201,113.52175,114.16314,117.82695,114.01505,114.90869,107.242516,102.69964,100.70735,100.86823,90.384674,90.93548,89.13711,149.06137,149.9593,138.91508,112.39269,112.72233,120.98446,139.69165,137.87724,123.29944,110.1835,110.48114,126.5295,122.461075,122.70151,117.54292,105.5476,107.50538,107.51974,120.51794,119.95909,141.20573,125.566154,123.47094,117.01111,135.79105,132.10605,141.13037,109.216866,108.30741,105.86962,111.39669,111.75234,119.35437,99.036934,98.533646,94.87159
578.45,77.73211,79.97182,81.36086,191.7192,99.479004,85.59645,79.03329,77.085495,151.12213,218.06161,190.85979,111.84416,93.9483,77.06377,77.39347,197.04712,98.13584,166.12694,58.88976,58.431103,62.32005,56.7257,55.8012,54.283707,55.584114,54.94608,57.4802,52.970074,52.75916,52.54751,59.27131,58.43598,54.64226,52.85317,52.79079,54.23108,59.95572,59.167763,60.754322,55.868294,55.586945,54.610054,54.37381,54.799515,56.104187,54.07756,54.423187,53.93017,52.955257,52.769897,53.520187,50.385212,50.311203,50.015392,62.42989,61.454613,62.61802,55.04046,54.295284,54.65455,59.60539,58.90811,61.028378,59.752663,60.78165,57.238514,56.880047,56.870113,55.903152,52.83414,52.811043,53.8021,58.5992,58.432625,62.57624,57.679394,56.878124,56.301838,57.995155,58.100266,59.07472,56.906025,56.92903,55.826447,58.699207,57.78455,58.886692,50.79775,50.82628,50.52382,66.225716,65.99289,64.114845,55.314526,55.463123,57.318718,64.18819,63.9099,59.187325,55.287724,55.28169,60.9502,59.658207,59.62418,58.402493,55.483475,55.889084,56.302094,59.504326,59.049885,65.56558,60.378807,59.600883,58.54079,63.748703,62.74344,63.89051,54.951187,54.76625,55.42278,55.76546,55.83774,58.478355,53.5048,53.341114,52.056534
586.369,125.95486,115.52599,121.5993,561.0306,139.43355,119.88221,118.13374,127.97343,404.4977,630.2065,510.58777,126.47074,134.85501,113.38456,128.90103,559.00836,136.73196,465.31662,121.76416,117.14688,118.81635,105.3062,103.1453,105.47463,101.92776,100.43422,107.83177,96.84246,96.53271,96.21384,104.572876,108.56707,104.988815,101.91378,102.186066,104.15212,112.31259,112.06521,118.08336,105.364426,105.277115,103.29223,103.21218,104.36773,109.429794,105.57316,106.67914,103.00669,98.74683,98.59542,100.2449,95.136086,95.62143,95.09577,118.61283,116.94392,122.55656,107.19947,105.81899,105.980865,115.11519,114.058846,119.46024,116.08692,118.29956,110.00895,105.09642,104.87336,102.57874,98.16636,97.91183,100.1386,114.85851,114.37418,126.53065,112.22831,110.70163,109.54336,114.37612,114.519005,117.89738,113.51459,113.62275,110.22477,115.36701,113.17304,116.19643,96.16759,95.64615,97.210175,123.71518,123.362625,120.54637,101.957756,102.483154,104.18986,125.9926,125.753555,113.059685,103.1744,102.6766,117.09774,117.67128,116.14833,117.62975,110.852554,111.2312,113.10494,119.02752,119.052956,131.94897,119.343376,118.26779,116.41456,118.71053,117.97694,122.53724,105.23591,105.29467,106.08022,106.321655,106.93485,114.411575,102.23401,101.88974,98.191925
601.45,78.13636,85.66516,85.89749,236.79001,90.76149,92.1803,84.405655,77.93351,189.85735,271.04623,249.18556,108.86016,91.15957,83.13015,78.90071,245.92188,89.58023,202.51678,73.032555,72.12422,76.01899,68.34658,67.12015,66.21146,67.97871,67.030716,70.88189,64.08371,63.81291,63.621456,69.61893,69.06335,65.72906,63.77517,63.85456,64.55401,74.2984,73.189255,74.47885,66.58432,66.218216,65.60886,64.325966,64.60509,67.085785,64.930786,65.252174,63.690018,66.73513,66.60925,67.08646,63.447487,63.34288,63.071095,77.36652,76.17284,77.76758,67.9069,66.77065,67.33819,75.78151,74.82293,76.93831,74.58986,75.842476,71.89309,68.80737,68.94904,67.73646,63.07628,63.425823,64.51192,74.80407,74.35604,79.00998,70.98069,69.490326,70.26058,71.368996,70.615166,72.5333,68.78878,68.61077,66.961105,71.34185,70.78552,73.44296,62.482353,62.177734,62.993393,81.20849,80.859344,78.65778,67.41098,67.87706,69.22648,79.025925,79.042175,73.4692,67.396904,67.36591,74.826126,72.26951,71.94635,71.953545,67.97233,68.39747,68.902,75.54213,75.25866,81.48853,74.50856,73.21466,72.95998,78.17416,76.97294,78.11177,66.02751,65.716995,66.45565,71.14099,71.446594,73.81704,67.063126,66.63512,64.97129
603.45,161.59302,190.1175,195.48386,640.1851,197.09024,216.65378,182.72623,162.04453,522.11536,733.9468,643.1693,292.49228,199.21024,180.22253,160.38292,665.16766,199.37656,560.8947,111.353294,109.30221,115.29267,103.06448,100.749794,98.67044,100.63816,99.3416,107.05252,95.92385,95.4773,93.707275,104.43871,102.39413,96.88977,93.43586,93.30895,92.17849,111.48158,110.184326,113.181305,100.29775,99.024055,97.91435,95.3681,95.57904,99.83503,95.378624,95.68523,92.770805,100.70329,100.34885,101.38543,96.92533,97.12536,94.6474,116.15477,114.42942,117.66398,101.18633,98.8183,99.76209,113.87908,112.44472,116.43929,113.32232,116.43425,108.5609,101.99162,102.317474,99.95936,91.31793,93.05465,93.965294,113.20221,112.71706,123.72483,109.597916,106.4484,106.67486,109.62523,107.965546,112.89513,105.035805,104.58082,101.12729,103.81626,103.226555,110.05866,92.56429,91.93229,92.82859,122.593056,122.1507,118.31207,99.16774,99.76028,103.93277,120.40049,121.392914,110.99125,102.32785,102.26948,116.75048,109.40062,109.09247,108.849655,102.15188,102.88354,104.919624,116.54842,115.258995,125.36576,114.08701,112.01133,111.97155,118.27608,116.45929,118.83631,98.34342,97.73955,99.01428,107.61164,107.91234,113.25483,104.47132,103.597374,98.73215
604.45,90.73715,116.4689,117.81009,277.15756,106.60732,131.201,111.996124,90.26699,216.02393,313.3258,282.28876,176.26674,109.9889,111.960205,88.80497,284.67038,109.19057,240.41075,68.6201,68.06975,71.92836,64.54655,63.3888,63.113163,64.21918,63.259277,66.38032,60.84113,60.61655,60.798824,66.0274,64.51764,61.756897,60.905457,61.155743,61.1836,70.206215,68.680176,68.84635,62.213955,62.011635,61.933083,60.88045,61.089222,62.8454,61.544403,61.998684,60.790054,63.93712,63.91376,64.25825,61.53487,61.539223,61.26065,73.3679,72.1987,73.185875,63.938366,62.947845,63.96618,70.33263,69.36102,71.254875,69.31732,70.94187,67.048615,65.2984,65.26975,63.71037,60.251663,60.663776,61.7605,69.896,69.60574,74.81633,67.425514,65.91692,66.342545,67.4738,66.64651,68.555374,64.76148,64.44898,63.53376,68.76054,68.18433,70.84433,60.367977,59.970768,61.466606,77.6675,77.194435,75.33379,64.01386,64.5484,65.716736,73.4493,73.39237,68.85626,63.596825,63.577732,69.470924,67.5509,67.235115,67.36596,64.426476,64.62231,65.269455,70.787735,70.51317,76.14563,69.07182,67.88287,68.461494,74.25954,72.893974,73.64399,62.094208,61.84257,63.00857,66.88951,67.13111,69.7423,64.438965,64.07887,62.515434
605.45,87.042046,79.55961,77.96818,155.62897,107.618324,85.61793,77.536766,85.399,125.70952,169.92036,153.63014,107.735664,113.64773,76.176025,84.53881,159.83568,108.67321,136.73239,81.01903,80.722534,83.722206,77.19883,76.24187,75.7064,77.44885,76.27694,77.7849,71.65763,71.295746,72.60435,81.15576,80.37598,75.52037,73.68891,73.90425,75.83649,81.99405,80.866035,81.57152,75.10159,74.52416,74.61759,74.392075,74.91533,75.17776,73.473976,74.16056,74.37342,74.11369,73.88104,73.32923,70.95325,71.054634,71.06941,84.87189,84.74965,83.647545,75.41995,74.69227,76.771095,81.13622,80.32514,82.1229,80.7562,82.322845,78.72737,80.08614,79.63204,76.66093,71.95022,72.12299,75.49684,81.5948,81.42575,85.785645,79.65256,78.43963,78.7675,80.92644,80.97859,81.52652,77.300156,77.05463,77.01426,86.47588,85.02069,87.16857,69.64544,69.31633,70.03972,87.99824,87.31331,86.541115,75.72948,76.081726,77.20522,85.97105,85.66243,81.06077,75.51769,75.3964,82.122986,81.7179,81.42345,81.2385,77.71174,78.08664,78.64488,82.37232,81.96761,87.78967,81.476166,80.1345,81.502945,86.392296,85.78961,85.57749,73.95386,73.71801,76.94342,76.956184,77.08398,79.30567,74.486374,74.42353,72.639854
610.386,72.77776,94.34847,90.76933,266.9604,86.491394,105.26521,92.809204,73.085434,186.27905,290.3755,240.76065,124.16764,87.31014,91.30345,71.3644,268.48914,85.329445,216.48451,65.0266,62.218674,61.219215,56.90466,56.078625,59.981686,54.258366,53.59833,53.105717,52.51415,52.380955,54.263577,54.827457,55.33244,57.068897,59.0717,60.06229,59.513893,56.919334,56.583637,58.17096,55.1814,54.69872,54.953396,56.38152,56.80161,55.698017,56.901276,57.909138,58.311558,54.604214,54.57105,54.133938,56.64909,57.339966,57.707794,59.966927,60.056816,61.970856,58.6426,58.75255,59.362274,56.999672,56.816135,58.709095,58.47375,60.316345,57.130695,57.233925,56.44434,53.387394,54.530495,55.02925,57.319016,57.972458,57.636856,65.51003,59.813213,59.079967,57.833233,59.92952,59.812485,62.685673,59.72336,59.47188,58.542103,70.60841,68.82932,69.64966,54.52124,53.71236,57.16773,63.407516,62.55907,62.794895,54.32927,54.91722,53.096317,61.694386,62.297253,55.262405,53.34125,53.098133,59.2857,60.652313,59.312225,61.991104,62.178036,61.486423,64.51474,63.677467,63.699177,67.66445,60.11918,60.10579,60.24531,60.42613,60.204453,60.188892,54.863445,55.19105,57.66934,54.67535,54.7426,58.112984,58.086803,58.417236,56.768723
627.45,217.29634,284.65823,290.66534,668.6179,260.71503,315.9004,265.2737,212.89536,504.339,728.9912,619.6755,479.88016,287.49478,266.9215,203.58476,655.36914,273.42352,584.26587,185.54485,185.86356,193.33089,179.8683,177.98735,178.93936,192.84308,190.33371,181.62895,188.3285,190.29254,191.65405,199.37294,189.74509,187.08804,201.18695,205.85815,198.14635,188.35371,179.8889,163.90457,165.35593,166.78856,168.50232,178.0149,178.13051,174.58432,188.87991,191.1488,185.0838,179.35524,180.59737,177.15617,195.27362,196.64046,194.96848,200.55919,200.87671,192.28764,181.50645,182.03781,188.61525,176.1604,172.47897,175.44449,174.57462,184.96655,173.55818,197.0166,195.26018,191.15453,196.41786,199.31642,194.4695,177.51582,178.16974,198.77666,182.53894,177.16447,173.39471,179.02498,178.62619,185.83684,173.27986,173.6394,169.98631,229.75255,228.05154,257.2919,203.19505,202.8963,193.80615,213.30328,208.23659,216.72829,189.39102,189.59978,189.27213,177.0984,178.3741,175.24393,175.26643,176.63521,173.43217,185.00848,184.93341,183.65448,184.95943,182.82098,190.43846,181.63698,177.28697,186.82875,165.47787,162.4649,167.88612,201.6134,199.99377,197.45102,178.27713,177.6207,182.59798,171.05312,171.8379,180.66263,192.96552,194.2636,183.48189
688.469,247.77792,269.61246,256.3418,377.40356,357.7614,326.32843,245.51036,242.82265,279.77307,398.49155,321.26276,399.14413,338.1687,256.41025,235.54112,386.7949,364.84232,340.41125,101.578094,102.23562,109.26057,96.91918,95.19608,95.23235,102.05484,100.37342,96.95869,94.8902,94.832245,96.81834,107.075615,98.93629,93.94214,94.161644,95.25995,94.55685,106.01336,100.434296,91.99021,87.10942,87.873474,90.06003,89.58044,89.53026,91.18704,92.08659,92.566635,90.284004,97.38925,97.73961,95.24322,96.14637,95.699486,96.78462,115.35698,113.81453,113.4671,99.41123,97.56622,99.89318,99.31615,97.17803,97.61498,96.010185,100.15584,96.11309,103.6454,103.26982,100.90734,94.685265,95.451744,96.211464,96.1336,96.43609,101.62709,93.72783,92.129456,92.57305,95.269485,95.33235,96.37997,91.10719,91.268875,89.8187,107.355835,107.3279,114.67585,96.44839,95.83128,97.500305,125.360985,124.060905,121.41038,102.30522,103.30397,104.71512,101.856606,100.055695,96.241875,92.4524,93.03641,92.70697,100.10814,99.75021,98.466415,95.06534,95.0186,96.890396,98.69812,98.16156,104.55619,93.425285,91.20355,94.34936,114.12783,111.31633,109.0241,91.02169,90.65227,94.2546,96.04058,96.30498,98.11638,96.92687,96.771255,95.430084
716.4,175.5176,210.82501,201.07753,256.38953,250.15256,248.00183,197.6845,172.18448,193.04855,277.8457,233.22705,300.62918,235.7642,204.35567,166.46315,260.71085,253.89224,228.83006,65.24449,65.76988,68.53124,64.48652,64.12619,63.54493,66.06385,65.73596,64.66695,63.87241,63.89627,65.03593,68.411514,66.0832,63.77529,64.398506,64.88294,64.77062,67.401665,65.84563,63.564556,62.368446,62.873764,62.99817,63.45288,63.509125,64.70907,64.538086,64.83192,63.89155,63.01765,63.02058,62.914627,62.99469,63.113697,63.185696,69.03596,68.308304,68.591736,63.189816,62.983166,64.01005,64.45372,63.82694,64.56191,64.58189,66.102486,63.977123,67.14908,67.03257,66.32309,65.24123,65.26167,65.3764,62.979397,63.271393,66.04545,64.07579,63.54895,62.815895,65.18603,65.77493,65.5422,63.514313,63.819572,63.451653,70.86668,70.394455,74.03239,64.82604,65.04097,64.22164,74.055595,73.370804,72.75272,65.3723,65.18249,66.24034,66.66585,66.62531,62.884125,62.810535,63.031204,65.84588,66.53713,66.681694,65.1829,63.799465,63.909134,64.38946,65.15712,64.66454,67.061165,63.317917,62.783092,63.132866,70.94668,70.183395,70.80668,63.77618,63.583378,65.10101,62.935863,63.0152,64.72322,63.992077,63.952335,63.442
734.5,313.95267,427.02597,426.886,907.92163,398.3745,466.5115,409.44055,314.12213,691.1506,1012.3214,916.9963,646.9264,405.16275,412.23254,297.82462,919.2382,407.5021,779.38,105.39588,107.13443,120.83924,111.5525,109.60384,102.85697,110.09988,109.81861,114.85092,111.36695,111.37399,107.692505,114.0509,106.08997,102.06649,103.62323,104.542725,102.21948,115.33739,112.47269,108.8415,101.61375,100.97201,101.27478,101.21206,100.5922,102.87191,104.79492,105.83159,102.1214,107.2653,107.52123,108.289474,108.49505,107.942215,106.08489,119.54246,116.97673,118.47644,102.583405,101.48349,103.231636,119.37317,117.75174,121.34899,120.036064,122.86376,114.83489,109.20886,109.81944,111.018425,107.82848,108.42959,105.67872,118.25966,117.08314,124.90529,112.48641,106.41856,106.74357,107.11711,104.543785,107.96773,99.744125,100.176575,98.707695,116.460846,116.18326,125.034485,107.099144,106.946495,105.39841,131.70142,130.20215,127.42474,109.34132,109.49272,113.684235,115.71494,116.95116,111.22195,110.07999,111.77386,112.908066,107.92294,109.679375,106.33859,104.25964,104.315254,105.459274,120.98647,118.314575,122.41497,104.21686,101.296844,105.109985,125.19869,122.1874,123.56488,103.04439,102.3328,105.0811,112.50971,113.10214,115.48129,112.79773,111.65553,108.2503
735.5,88.5073,113.270805,116.09685,203.9964,114.130196,123.222855,110.328545,89.151726,160.09776,221.94539,199.1413,168.84377,113.893005,109.78552,86.56033,206.24438,115.87446,181.16689,60.845394,61.573185,66.8311,61.25328,59.98111,57.85386,60.7731,60.01229,61.277054,57.694084,57.452087,56.864986,61.173462,58.19493,56.940624,55.61565,55.57362,55.299656,64.22855,62.42625,59.899242,56.733707,56.896236,56.625248,55.9833,55.8491,57.921955,56.89606,57.10841,55.385025,57.719017,57.695004,58.0641,55.661785,55.37357,54.56877,67.45495,65.97557,66.702126,59.266083,58.107,57.932796,64.21494,63.498203,64.925026,64.11602,65.13506,61.934776,60.10602,60.333694,60.76018,56.79092,56.909657,56.59681,62.465088,62.002438,65.7214,60.329235,58.82357,58.46516,59.16546,58.0878,59.942142,56.916374,56.92635,55.464977,60.84293,60.411247,63.008858,55.373783,55.395893,54.745945,71.85113,71.03393,71.0617,61.33985,61.847736,61.6986,62.68567,62.718933,59.918915,57.985123,58.44908,60.332333,59.9698,59.89575,60.229824,58.30708,58.40205,58.32892,63.332127,62.826794,65.94815,59.901897,58.947903,59.766483,67.993355,66.6719,67.51016,57.445328,57.07287,57.330437,60.559963,60.73657,62.076725,57.834568,57.604637,56.085693
