meta.name,Peak area - S10_GoatLiver_4 - No Normalization,Peak area - S11_ChickenLiver_3 - No Normalization,Peak area - S12_ChickenLiver_4 - No Normalization,Peak area - S13_ChickenHeart_5 - No Normalization,Peak area - S14_GoatLiver_5 - No Normalization,Peak area - S15_ChickenLiver_5 - No Normalization,Peak area - S16_ChickenLiver_6 - No Normalization,Peak area - S17_GoatLiver_6 - No Normalization,Peak area - S18_ChickenHeart_6 - No Normalization,Peak area - S1_ChickenHeart_1 - No Normalization,Peak area - S2_ChickenHeart_2 - No Normalization,Peak area - S3_ChickenLiver_1 - No Normalization,Peak area - S4_GoatLiver_1 - No Normalization,Peak area - S5_ChickenLiver_2 - No Normalization,Peak area - S6_GoatLiver_2 - No Normalization,Peak area - S7_ChickenHeart_3 - No Normalization,Peak area - S8_GoatLiver_3 - No Normalization,Peak area - S9_ChickenHeart_4 - No Normalization,Peak area - S10_QCS_1 - No Normalization,Peak area - S10_QCS_2 - No Normalization,Peak area - S10_QCS_3 - No Normalization,Peak area - S10_QCS_4 - No Normalization,Peak area - S10_QCS_5 - No Normalization,Peak area - S10_QCS_6 - No Normalization,Peak area - S11_QCS_1 - No Normalization,Peak area - S11_QCS_2 - No Normalization,Peak area - S11_QCS_3 - No Normalization,Peak area - S11_QCS_4 - No Normalization,Peak area - S11_QCS_5 - No Normalization,Peak area - S11_QCS_6 - No Normalization,Peak area - S12_QCS_1 - No Normalization,Peak area - S12_QCS_2 - No Normalization,Peak area - S12_QCS_3 - No Normalization,Peak area - S12_QCS_4 - No Normalization,Peak area - S12_QCS_5 - No Normalization,Peak area - S12_QCS_6 - No Normalization,Peak area - S13_QCS_1 - No Normalization,Peak area - S13_QCS_2 - No Normalization,Peak area - S13_QCS_3 - No Normalization,Peak area - S13_QCS_4 - No Normalization,Peak area - S13_QCS_5 - No Normalization,Peak area - S13_QCS_6 - No Normalization,Peak area - S14_QCS_1 - No Normalization,Peak area - S14_QCS_2 - No Normalization,Peak area - S14_QCS_3 - No Normalization,Peak area - S14_QCS_4 - No Normalization,Peak area - S14_QCS_5 - No Normalization,Peak area - S14_QCS_6 - No Normalization,Peak area - S15_QCS_1 - No Normalization,Peak area - S15_QCS_2 - No Normalization,Peak area - S15_QCS_3 - No Normalization,Peak area - S15_QCS_4 - No Normalization,Peak area - S15_QCS_5 - No Normalization,Peak area - S15_QCS_6 - No Normalization,Peak area - S16_QCS_1 - No Normalization,Peak area - S16_QCS_2 - No Normalization,Peak area - S16_QCS_3 - No Normalization,Peak area - S16_QCS_4 - No Normalization,Peak area - S16_QCS_5 - No Normalization,Peak area - S16_QCS_6 - No Normalization,Peak area - S17_QCS_1 - No Normalization,Peak area - S17_QCS_2 - No Normalization,Peak area - S17_QCS_3 - No Normalization,Peak area - S17_QCS_4 - No Normalization,Peak area - S17_QCS_5 - No Normalization,Peak area - S17_QCS_6 - No Normalization,Peak area - S18_QCS_1 - No Normalization,Peak area - S18_QCS_2 - No Normalization,Peak area - S18_QCS_3 - No Normalization,Peak area - S18_QCS_4 - No Normalization,Peak area - S18_QCS_5 - No Normalization,Peak area - S18_QCS_6 - No Normalization,Peak area - S1_QCS_1 - No Normalization,Peak area - S1_QCS_2 - No Normalization,Peak area - S1_QCS_3 - No Normalization,Peak area - S1_QCS_4 - No Normalization,Peak area - S1_QCS_5 - No Normalization,Peak area - S1_QCS_6 - No Normalization,Peak area - S2_QCS_1 - No Normalization,Peak area - S2_QCS_2 - No Normalization,Peak area - S2_QCS_3 - No Normalization,Peak area - S2_QCS_4 - No Normalization,Peak area - S2_QCS_5 - No Normalization,Peak area - S2_QCS_6 - No Normalization,Peak area - S3_QCS_1 - No Normalization,Peak area - S3_QCS_2 - No Normalization,Peak area - S3_QCS_3 - No Normalization,Peak area - S3_QCS_4 - No Normalization,Peak area - S3_QCS_5 - No Normalization,Peak area - S3_QCS_6 - No Normalization,Peak area - S4_QCS_1 - No Normalization,Peak area - S4_QCS_2 - No Normalization,Peak area - S4_QCS_3 - No Normalization,Peak area - S4_QCS_4 - No Normalization,Peak area - S4_QCS_5 - No Normalization,Peak area - S4_QCS_6 - No Normalization,Peak area - S5_QCS_1 - No Normalization,Peak area - S5_QCS_2 - No Normalization,Peak area - S5_QCS_3 - No Normalization,Peak area - S5_QCS_4 - No Normalization,Peak area - S5_QCS_5 - No Normalization,Peak area - S5_QCS_6 - No Normalization,Peak area - S6_QCS_1 - No Normalization,Peak area - S6_QCS_2 - No Normalization,Peak area - S6_QCS_3 - No Normalization,Peak area - S6_QCS_4 - No Normalization,Peak area - S6_QCS_5 - No Normalization,Peak area - S6_QCS_6 - No Normalization,Peak area - S7_QCS_1 - No Normalization,Peak area - S7_QCS_2 - No Normalization,Peak area - S7_QCS_3 - No Normalization,Peak area - S7_QCS_4 - No Normalization,Peak area - S7_QCS_5 - No Normalization,Peak area - S7_QCS_6 - No Normalization,Peak area - S8_QCS_1 - No Normalization,Peak area - S8_QCS_2 - No Normalization,Peak area - S8_QCS_3 - No Normalization,Peak area - S8_QCS_4 - No Normalization,Peak area - S8_QCS_5 - No Normalization,Peak area - S8_QCS_6 - No Normalization,Peak area - S9_QCS_1 - No Normalization,Peak area - S9_QCS_2 - No Normalization,Peak area - S9_QCS_3 - No Normalization,Peak area - S9_QCS_4 - No Normalization,Peak area - S9_QCS_5 - No Normalization,Peak area - S9_QCS_6 - No Normalization
562.376,228.26523,231.77937,248.60168,854.8379,266.4922,286.97565,234.57358,227.79442,608.86505,933.774,718.4372,334.7612,267.1536,214.81981,225.30353,801.1687,275.78183,730.5061,167.24535,164.9803,169.32918,146.87915,143.76796,145.4681,149.15005,146.20473,150.78651,135.78804,135.05963,135.37053,153.28835,155.2765,145.18579,131.39687,128.91403,134.71974,162.59048,158.1176,160.11552,152.72786,151.37955,154.02188,150.10582,150.39603,150.32697,135.61893,135.06703,141.88159,151.7457,150.98816,153.85222,142.0819,139.93433,138.98749,175.63013,171.97113,178.81282,151.10617,146.18117,146.75943,161.21722,159.11421,163.28249,159.07327,161.35486,156.2982,153.37169,154.22823,151.13512,134.5712,134.09822,141.66948,168.19891,166.60889,179.44098,159.87791,157.85345,158.84015,164.62395,167.15266,169.59277,159.8154,157.81491,157.11317,146.52321,145.80034,147.51979,127.62805,127.44692,130.44586,180.09158,179.0424,177.07634,152.02097,153.17134,158.54518,168.96176,166.59186,161.99077,145.99329,144.57356,159.29167,163.26793,163.5639,160.38493,145.98471,149.04822,146.93373,154.86671,155.0666,170.07358,164.55725,163.76637,161.30978,173.95552,172.21712,178.79614,147.9043,145.99582,146.35114,157.45135,158.14757,165.47333,152.22298,149.15683,146.68884
570.373,76.07167,84.821915,83.38824,221.32974,88.99271,94.67095,83.56195,75.79696,166.71402,226.94865,207.64926,107.47095,93.01593,80.039696,76.26131,218.70227,90.84243,186.49776,87.2023,85.94749,89.08424,77.47992,76.09867,76.39009,75.78301,74.48106,79.52217,71.72733,71.335846,69.460434,78.0856,80.90225,78.16934,70.56811,68.887985,70.641464,86.850136,85.557884,88.02359,83.65963,83.30164,83.282616,79.34512,79.43938,81.55685,73.03735,72.121765,75.13527,80.14591,79.74429,83.03127,76.18552,75.17259,73.137886,91.90659,89.29604,95.2099,81.14323,78.484276,76.43303,86.12463,85.31936,87.860275,85.59213,86.02515,83.364456,78.404175,78.97184,78.119545,70.599335,70.84662,73.042244,88.36537,87.62982,94.54682,85.94047,85.57402,84.3316,87.504135,88.40787,92.095955,87.43066,86.077614,83.713165,75.439285,74.65156,75.75002,66.76661,66.53529,68.56513,93.98749,93.67166,92.030556,78.76461,79.249435,81.65493,91.7857,90.58869,87.746414,78.84697,77.65099,86.52404,86.78303,86.92968,85.92587,79.20849,80.59198,79.50255,83.69464,84.0469,92.694046,90.85358,90.6425,86.85855,90.486176,89.57749,94.87575,79.87673,78.95736,76.7665,83.33902,83.50964,87.89547,81.09885,79.75169,77.57035
572.391,89.19355,93.99151,93.4653,317.58536,103.39503,100.88477,93.82767,89.91015,240.62068,315.31842,310.51508,112.855835,108.280334,88.77777,90.57607,314.67456,106.72772,266.6415,112.95288,111.74298,118.57057,101.667885,98.90396,98.65283,98.05493,96.15454,103.66865,92.396996,91.88431,88.63685,99.66506,103.19655,99.346794,89.49106,87.21371,89.389786,111.74882,109.41552,112.75887,108.08057,107.65074,107.09952,101.79088,101.76564,104.81601,93.226715,91.91243,96.79404,103.22908,102.7441,108.03856,99.08469,97.736084,93.560104,121.0057,116.20757,125.83097,104.974236,100.67991,97.22243,111.21446,109.95279,114.91114,112.11071,113.320595,107.33924,99.335754,100.21664,100.78234,89.82588,90.37638,92.60192,113.29481,112.395164,124.69748,112.1164,110.67033,108.27829,112.051315,113.05656,118.79399,111.796074,109.92883,107.370865,94.303986,93.465485,95.98065,84.378235,84.10849,86.68188,126.97617,126.334335,123.79444,104.19375,105.2156,108.42886,116.60009,115.170845,112.3278,101.64879,100.64383,111.09601,111.71683,111.61281,110.282845,101.51919,103.27693,102.34713,107.26252,107.36247,120.787964,117.115326,116.91529,111.505165,117.219,115.580605,124.822174,102.746605,101.37412,98.584145,107.706314,108.03534,115.124466,106.07665,104.181435,100.1362
575.401,117.072136,172.08209,160.0384,415.89417,142.98972,196.06403,162.70003,118.06218,319.27902,463.6157,393.16098,228.62904,148.35626,156.30205,124.95488,428.04498,144.5859,349.99222,246.91583,245.12323,270.83136,213.06914,205.49014,203.48015,205.23622,200.58434,215.00043,183.08136,181.58481,179.96185,223.7975,222.49826,196.39542,169.76575,164.20448,177.9323,250.36783,242.09082,240.40181,219.10791,216.1336,225.42336,209.3197,209.93823,210.62857,180.49356,179.44865,193.89905,215.07959,212.94579,217.06258,185.21886,180.21065,182.747,272.87122,258.9275,281.16873,212.31984,201.32158,197.25052,249.31313,243.81108,250.79991,241.71423,242.90044,234.61403,210.34108,213.08574,209.83572,177.48027,176.01787,189.1607,245.762,241.76593,241.78207,213.31506,212.68275,225.199,229.06506,236.81746,231.93874,220.57167,219.75845,218.42006,188.8769,186.48134,183.52014,158.3578,159.11891,166.35356,304.38602,306.05457,280.63647,224.60638,228.12585,246.92635,256.11136,247.8437,245.67345,211.51465,209.90353,223.42586,236.07997,237.51808,227.73903,199.25865,205.59047,201.79909,227.65051,231.40404,262.72083,244.19778,241.42854,239.48593,268.4579,258.60904,272.1838,202.65483,199.32921,198.35939,231.26102,232.22299,238.64005,203.44249,197.52222,202.57759
577.45,156.58224,152.5199,154.15053,731.1383,203.35686,176.70885,150.44504,155.61461,574.65967,812.93884,694.8255,195.75145,203.50446,139.64964,155.06337,735.8519,202.13213,646.02576,133.24382,131.95,142.73834,116.889656,112.867836,109.68628,115.29298,113.109924,123.395676,107.1146,106.662674,102.55076,124.60487,123.651825,110.510895,98.73039,95.99371,102.07539,137.04018,134.55862,138.2873,125.1961,122.45363,123.33255,118.66777,118.80309,120.42988,105.6783,104.90459,110.263405,115.25651,114.31511,117.93954,104.027306,102.329605,100.45095,142.09442,137.1614,145.80891,116.17013,110.96969,108.7463,135.53667,132.88385,137.39905,133.32755,135.15022,127.6972,117.839066,119.52552,118.78495,102.29,102.30516,106.40662,134.0996,131.68178,133.45018,119.07719,118.027084,121.70187,124.238976,127.76156,128.07336,122.274925,122.768425,119.55492,110.11574,107.970024,108.31076,93.633995,94.05775,95.446304,153.76138,154.15434,145.24065,120.54778,121.508896,130.6809,144.48709,143.01068,136.07712,119.29853,118.578804,132.034,129.96927,130.97552,123.599976,112.02963,114.420166,114.29208,132.3976,133.19627,148.06644,134.55632,132.81682,129.23978,143.37668,139.29506,145.48701,115.99018,114.6025,112.03506,125.33001,126.20734,130.61415,113.95223,111.52325,110.243576
578.45,81.58422,85.25447,84.994934,230.16423,100.70257,100.55573,83.51443,80.66249,174.86981,249.03249,206.22908,118.62606,96.8459,78.86309,80.82812,223.63289,98.98519,200.34444,65.63968,64.941605,66.63833,59.691223,58.923607,59.165947,60.820408,59.984863,61.740593,57.173374,57.0186,56.781456,64.28182,63.76736,57.804832,54.169537,53.533443,56.774147,66.72266,65.8267,66.93989,63.395107,62.475567,63.33231,62.174854,62.220203,60.719692,56.68075,57.017246,59.30625,61.190094,60.82777,62.14876,56.87025,55.999695,55.728157,66.988716,66.4563,67.06373,59.10446,57.894608,59.770332,66.20559,65.55755,66.85296,65.541016,66.24915,64.43098,63.862026,63.924522,62.054893,56.73531,56.323948,59.594208,67.51189,66.78414,69.40407,63.029125,62.376213,63.63556,64.634865,65.25389,65.100655,61.552383,61.08017,61.867744,63.560684,62.78001,62.990025,53.7429,53.90547,54.949417,68.426575,68.408394,66.99399,60.45596,60.76413,62.98885,68.195,68.01101,65.758064,60.603382,60.19714,65.258766,64.16432,64.46955,62.547848,58.459377,59.410744,58.983925,65.415245,65.54665,69.888824,66.29491,65.59168,65.25544,68.63367,67.85243,68.15403,59.40597,58.85445,60.886257,63.959694,64.16715,66.041336,60.37337,59.409603,59.258904
586.369,127.13589,125.341194,124.966484,660.3151,145.93353,135.6119,125.87175,128.74646,455.28363,722.4751,560.87616,148.19826,145.87706,118.31361,126.96623,626.3942,148.66667,542.8227,132.72116,128.82649,128.88559,115.59326,113.1305,117.31868,112.718895,110.92671,115.584885,107.06977,106.71865,106.12115,116.26259,122.22905,116.27998,107.486534,106.38126,110.97679,126.85796,126.37172,131.29094,122.465454,120.59653,123.032295,121.26758,121.528564,118.74709,110.70022,111.17742,116.30637,120.603874,119.8306,123.304245,116.88085,115.177635,113.539536,133.28305,132.7937,137.34923,120.608444,117.20551,119.911644,127.38533,126.78285,128.82127,126.13094,127.472,124.35461,122.51202,122.01481,116.850624,107.22776,106.61626,115.93593,132.72298,131.42285,144.18846,129.9088,127.43944,125.523476,130.01724,129.8609,136.13766,126.44154,125.521805,123.52198,127.004814,125.6083,128.08331,106.00203,105.19535,107.943405,133.81465,132.70839,132.5814,113.13322,113.69525,117.382065,136.68451,135.76987,128.50575,114.464355,112.55096,127.58989,130.3598,129.8075,126.22529,117.52412,119.64293,119.61196,131.1004,130.91255,139.20119,130.96033,129.50247,129.36597,134.01555,134.00815,137.10751,117.3034,116.35771,120.65833,124.11157,124.278595,130.02574,122.678,121.4738,118.492004
601.45,82.97682,91.87956,90.365875,278.81494,96.171974,108.27877,89.47848,83.03705,222.43346,297.9305,262.95236,122.015884,95.702995,84.04664,81.962975,279.9612,95.9203,247.6739,81.71492,80.60167,82.47909,73.06828,71.52757,72.66892,73.39246,72.0692,74.330574,68.390015,68.0863,68.07504,75.34401,75.78746,71.134735,66.122604,65.592606,67.95074,82.34404,81.363106,82.49333,76.39861,75.04012,76.46296,74.193825,73.81252,72.80693,67.898766,68.06946,70.30245,77.2832,76.78544,77.877625,73.06227,71.827774,72.20697,84.28761,83.07516,84.78401,74.264915,72.263855,74.282135,82.040634,81.2107,82.2154,80.337135,80.80122,79.46158,77.34172,77.30167,74.81286,67.87194,67.541405,72.46691,84.817604,83.80211,87.667694,79.37275,77.75266,78.81747,79.805954,79.40852,81.26018,75.82378,75.05802,74.61461,77.41976,77.238846,79.00463,66.593124,66.0674,67.76247,85.15151,84.84804,84.06835,73.61491,74.16544,76.690414,84.96802,84.7631,81.293915,73.171326,72.4331,79.67039,78.49684,78.62363,76.90088,71.59142,72.822655,72.44894,81.885155,81.90762,86.244774,80.609146,79.4183,79.574936,85.279465,84.064415,85.23779,72.22764,71.45781,73.398445,80.63243,81.0023,82.62317,76.86083,75.64033,75.30278
603.45,166.0034,208.50607,207.21632,719.4106,213.36722,263.61786,201.50714,164.12796,572.84607,816.0456,670.489,314.9426,210.8978,183.50183,161.49104,730.67084,214.89229,647.3933,129.52121,126.836945,130.90451,114.978386,111.73855,111.40698,111.91489,109.757195,116.61496,106.24676,105.913994,103.44356,116.87672,119.17123,110.68696,101.23836,99.99228,104.230804,129.52678,128.83562,134.67406,123.575195,120.32096,121.909294,118.21953,117.36261,114.89359,104.78552,104.77695,109.98204,125.656975,125.099464,128.85892,120.24517,117.24854,116.907455,133.46397,130.96846,136.37595,117.489784,113.1513,114.840675,129.469,128.19318,132.42825,129.40732,131.28362,125.29535,119.13374,119.59378,115.32112,102.87633,103.1418,111.17215,137.39111,135.63712,151.36093,132.10223,127.9918,127.27305,130.36182,128.92273,135.51115,123.33576,121.05666,119.12791,118.91452,117.81119,123.8292,101.80238,100.42191,102.91476,135.43379,134.9422,132.56146,112.242004,113.13055,120.76004,138.45717,138.88474,131.54033,116.84127,115.15879,129.97687,126.93399,127.68651,122.018105,112.43176,114.99659,115.63057,135.70985,134.71347,143.98677,132.42029,129.89406,128.84636,134.64795,133.01581,137.60884,113.955765,112.37626,114.233345,131.00241,131.84584,138.32999,128.10382,125.25855,122.65382
604.45,92.212715,120.37963,120.77129,294.35342,110.58786,150.95093,116.89113,91.05308,229.71124,306.55203,269.4149,178.91286,111.54676,107.666374,88.79159,288.3717,110.423386,261.5785,77.09388,76.02919,78.08861,69.05564,67.26788,68.46607,69.24739,67.87364,69.578835,64.154076,63.91813,64.32896,70.774216,70.51581,66.45938,62.313995,62.173706,64.64803,77.91068,76.77976,77.4566,71.53655,70.29243,71.67617,69.57934,69.183495,68.14314,64.18733,64.65176,66.38537,74.446045,74.062225,75.31132,70.56978,69.11504,69.61771,79.85301,78.59344,80.01398,69.877525,67.92834,70.33667,77.63595,76.76377,77.878815,75.93328,76.62032,74.98825,73.28674,73.00458,70.24006,63.969585,63.555496,68.66298,80.930504,79.809975,85.410934,76.14289,73.955154,74.776535,75.46285,74.48138,76.86925,70.96146,69.806694,69.99042,74.32023,74.08035,75.89215,63.9121,63.256718,65.32449,80.88484,80.48868,79.746376,69.261185,69.948746,72.58514,80.4002,80.082375,77.56134,69.019325,68.33862,74.42682,73.05497,73.361,72.01049,67.07322,68.221725,67.671585,77.6761,77.529594,82.11573,75.65985,74.39667,75.34957,80.79527,79.41148,80.30563,67.876045,67.152115,69.82861,77.22304,77.62294,79.80524,73.99596,72.58332,72.08943
605.45,92.88815,81.55581,80.32459,178.8114,114.83652,96.6275,79.650604,90.363014,137.74408,182.74841,158.68384,111.506805,118.59953,74.502144,88.33807,172.68416,113.9265,152.88612,91.227234,89.29124,89.102234,81.09326,80.09453,81.79855,83.33311,81.83108,81.42323,75.626175,75.13352,76.51062,86.968475,87.68667,80.61857,74.71598,74.22569,78.38057,87.23648,86.643814,88.78086,83.81096,82.52565,82.75174,83.03538,83.34601,80.79039,76.01123,76.83443,78.93366,81.45779,81.21067,83.211525,78.09982,76.77643,76.81404,91.88177,91.94071,91.67917,82.33111,80.98813,84.83012,87.02216,86.428825,87.749794,86.43973,87.36212,85.33284,89.00125,88.40826,84.51253,76.95964,76.14202,82.680435,87.79143,87.37277,91.452156,85.2613,84.787315,84.17615,86.92811,87.8346,89.16069,83.753975,83.08202,82.693825,92.55998,91.296326,93.49301,75.05553,74.45415,75.3789,91.45681,90.97983,90.52198,81.39788,81.80997,83.53421,90.749954,90.51841,87.06507,79.99231,79.20429,85.939026,87.015175,87.03723,84.85644,79.23365,80.440895,79.98332,87.179054,87.07663,92.19335,87.48487,86.53939,85.81999,92.09484,92.053734,92.24863,80.12156,79.35369,83.11576,83.06214,83.20283,86.249405,80.990166,80.47762,78.74381
610.386,72.318054,89.2176,87.639565,317.15256,93.296455,112.24304,89.70875,71.854866,212.59929,326.546,262.23096,126.37229,90.93742,82.1859,69.781296,295.91046,91.201775,255.85486,72.53496,69.41865,67.47816,62.071144,60.57835,65.41982,60.174084,58.803642,56.503143,54.515152,54.294464,57.060146,63.258873,65.38822,61.53599,58.14385,58.577156,61.896965,63.512253,63.01535,65.233864,61.21899,60.111683,62.522736,64.07244,64.448135,60.885864,59.20859,60.611286,63.44897,64.762886,64.532364,65.84473,64.804924,63.540554,64.33505,71.36047,72.37,71.695045,64.45685,63.36735,68.00633,64.52774,64.325905,64.40108,63.76656,64.82726,64.27359,69.177666,67.99708,61.69219,56.92447,55.962234,65.6515,67.91515,67.333694,76.82303,68.8393,67.0203,64.09612,66.7522,65.45397,70.32669,63.756245,63.45586,62.415176,77.02438,75.88465,76.08734,59.282032,58.18073,60.889977,70.52467,69.73913,70.09698,58.866734,59.54066,60.828194,69.290764,68.179146,64.64548,56.93427,55.926994,62.557114,67.63789,66.81011,64.66467,62.240345,62.947662,63.595436,69.29223,68.88184,70.48788,65.534744,64.75857,65.85476,70.81999,71.29654,70.17558,60.224926,60.06978,66.47189,64.23334,64.31355,66.90733,65.551,65.243286,64.40183
627.45,230.00517,287.41486,288.95847,707.2174,278.0038,376.46988,275.01938,224.17026,537.9915,748.85535,617.11255,478.4481,297.00455,246.67621,209.16348,682.6699,285.51425,624.36,224.28745,217.57985,215.83646,201.3194,195.48589,197.91481,228.43893,223.29608,204.92049,197.32497,197.07549,207.49062,230.21065,221.9411,202.04474,195.39218,199.20506,206.65428,198.74832,192.63696,192.63612,185.97601,183.48769,178.61642,193.88622,195.08142,187.47864,190.3266,194.06737,187.57689,193.83667,195.1004,201.29317,199.98105,196.95883,194.54257,225.98576,228.60721,219.24571,202.71512,201.01189,219.43468,196.031,192.65298,197.24281,195.31993,204.45415,192.91151,234.33902,231.43185,224.2882,206.84105,205.24202,218.68683,207.75148,205.80124,227.36919,205.86282,199.10397,191.99176,197.70477,196.40424,207.55544,188.0366,187.34229,182.2422,251.79257,249.9542,275.41553,220.45703,219.4583,202.77162,220.93385,217.85973,224.5007,209.85939,210.08128,208.24875,202.70038,203.66998,199.8523,191.01387,192.70267,193.21072,201.87076,202.49382,193.16125,185.82224,186.5457,187.22864,201.7926,198.08627,206.2933,182.27252,179.04175,183.30359,222.35129,222.29129,219.4857,193.46875,191.84694,202.92192,194.21994,196.63574,209.17404,205.74089,205.27562,187.84279
688.4689999999999,270.01953,269.7399,260.1148,446.4849,360.72437,361.3119,250.89738,261.86777,306.3928,501.40472,350.90622,406.85287,333.52307,240.51004,250.95572,418.7659,361.62363,381.72,117.042694,114.786766,119.949265,104.0333,99.41215,100.24977,109.185265,106.17855,100.32244,94.1291,93.990074,98.53999,110.69793,106.89171,98.56991,93.66875,95.07473,98.104805,106.89735,102.686,99.12102,93.33863,92.2956,94.27833,96.401596,96.68219,93.86844,93.293236,95.29945,94.002335,102.222496,102.26369,101.95933,99.15541,97.40413,99.494705,124.01549,121.72425,121.6683,103.338745,100.834274,106.07557,105.94929,103.749855,105.3693,103.069275,106.46752,102.12085,111.15279,110.71153,106.567764,95.75746,94.91982,102.93868,109.97732,108.58999,116.637955,103.62175,100.28798,101.36273,103.01412,102.425026,104.82919,96.80245,96.867676,95.54829,114.3346,114.59486,122.431946,102.351845,101.61394,99.27601,129.55927,128.56815,127.073204,108.87863,110.08144,113.321365,108.52088,106.174576,106.42773,95.79579,96.05912,96.56859,103.702934,104.26782,100.942566,94.55483,95.79436,95.101135,105.28913,104.21311,109.13511,95.152534,93.38475,98.64376,122.36688,119.39678,118.25092,95.11097,94.21229,99.88093,103.53097,104.48349,107.32834,102.77234,101.71435,98.923134
716.4,186.57306,217.61113,208.8879,290.75592,243.34589,278.7254,203.37119,179.86131,205.45863,304.60706,233.40256,312.49844,229.93062,197.87228,171.8022,269.71448,245.41943,252.87569,72.94147,71.76585,70.646095,67.09148,66.514565,67.93539,70.56994,69.78561,68.055954,65.42182,65.30422,67.255104,72.98556,71.66366,66.38538,64.04296,64.15786,67.14629,70.54156,69.42955,68.689285,67.102516,66.9022,68.59694,69.11027,69.1251,67.37041,65.96154,66.701,67.14718,68.44903,68.125084,68.23105,65.3377,64.31327,65.15396,72.982475,73.55582,71.6478,66.69576,66.4396,69.70788,70.54862,70.090164,69.7545,69.130844,70.05833,70.199905,73.81855,73.65154,71.29138,67.140724,66.30317,70.32258,73.82529,73.19216,75.536255,69.44962,68.54367,70.22325,71.2231,71.12837,70.18901,67.136604,67.00544,68.34431,73.94374,73.71939,75.27374,66.020325,66.30122,66.25386,72.86712,72.44171,72.47813,68.22073,68.38339,69.240715,70.609535,70.62654,69.11576,66.19711,65.96757,69.08832,69.644295,69.74128,68.95772,65.845695,66.673996,65.628586,69.930664,69.77495,69.259155,66.97102,66.44431,69.82407,75.06629,74.365776,73.08122,66.45034,66.05718,69.27767,70.07831,70.35286,70.92453,67.978714,66.84874,67.44218
734.5,352.42172,443.82092,441.12613,1061.7434,445.0425,546.73334,427.43073,347.73764,798.4305,1098.5165,938.6023,657.6404,441.95395,402.08908,331.61096,1010.04816,449.94498,938.7005,132.1763,129.99399,135.29073,119.569496,114.951004,113.58136,123.23346,120.647255,119.38797,112.529396,112.548225,112.79711,126.22054,122.17435,110.93515,107.08385,107.94192,111.57532,125.61554,122.38482,121.23899,111.22499,108.93578,109.78661,111.76261,111.49417,108.85084,108.758224,110.802345,108.96937,114.07666,113.72444,115.31633,111.6431,110.41532,108.9749,136.08707,134.63795,133.13991,115.97739,112.68548,118.10467,128.44264,125.946976,129.95638,127.23395,130.73616,122.32136,127.19169,126.48704,122.14738,110.90935,110.46119,117.13649,130.02724,127.877495,136.44275,119.992294,114.92591,116.68589,117.70917,117.01825,119.16032,109.53902,109.649414,108.601395,130.46512,130.55852,136.36095,114.92431,114.810776,112.12957,141.64986,140.48494,138.3956,120.607315,121.282555,126.53197,128.77103,128.85774,125.39335,113.1426,114.085396,116.94837,118.52813,120.22937,114.4756,107.747025,109.1058,109.03779,130.62445,128.78337,132.91853,113.10732,109.7126,114.17303,140.75429,137.2382,134.91122,110.50487,109.461296,116.12988,121.69455,123.165054,127.04931,119.324646,117.82485,113.82613
735.5,94.03204,118.07722,119.48842,234.63263,117.39111,143.07616,115.62424,93.16389,179.1902,247.15845,206.64938,171.94377,116.11247,107.9597,90.737175,223.40712,118.1766,207.48672,67.14071,67.18559,70.6898,62.521824,60.704765,60.166725,63.39088,62.153748,63.25485,58.543926,58.39342,58.1366,63.21977,61.25455,58.270557,56.100925,56.1006,56.81154,67.677216,66.1579,65.47423,61.9917,61.41136,61.050434,59.99926,59.478764,59.609394,57.422626,57.463093,57.682594,61.484623,61.30528,63.00816,59.182377,58.629005,57.098156,71.1727,69.46147,70.38997,61.12173,59.4666,60.57798,68.22949,67.25716,69.07963,67.64505,68.44673,65.372154,64.015884,64.10066,63.281067,57.82479,57.780872,59.72141,68.70728,67.84313,70.89186,64.49691,62.84393,63.365276,63.638206,62.971794,64.16734,60.092796,59.408234,59.350254,63.896137,63.920048,65.43022,57.720554,57.65364,57.18087,74.386284,73.64414,73.464615,64.851265,65.45523,66.1976,67.818405,67.65402,66.38953,61.073273,61.158173,64.047905,61.642033,62.332996,62.09311,58.706112,59.30928,58.431953,66.65518,66.412186,69.34328,63.363773,62.493633,62.58136,72.228584,70.541916,71.08736,59.43793,58.82471,59.95881,64.93822,65.41209,67.29271,62.38389,61.518326,59.85789
